date,content
2024-11-14 14:32:03,【紫金矿业回应被贩毒集团掠夺3.2吨黄金：对今年“任务”没有影响】近期，有媒体报道紫金矿业被贩毒集团掠夺3.2吨黄金，价值约2亿美元。紫金矿业董秘方面对记者回应表示，哥伦比亚是一个非法采矿非常猖獗的地方，“我们在哥伦比亚矿的核心区还是在自己手里，去年采了8吨多，今年到现在也完成了任务，不受影响，不过，外围可能是会有被盗采的。”（凤凰网财经）
2024-11-14 15:16:23,【被掠夺3吨黄金？紫金矿业：武里蒂卡金矿安全形势显著恶化，谴责非法采矿行为】近日，有媒体报道称，紫金矿业在哥伦比亚的一金矿遭到掠夺，损失超过3吨黄金。11月14日下午，记者联系了紫金矿业核实该消息。紫金矿业方面回应记者称：“紫金及其子公司大陆黄金长期以来一直专注于维持武里蒂卡金矿的安全。在2020年3月被紫金收购后，大陆黄金与哥伦比亚政府签署了安全保卫协议，以保障矿山及其周边区域的安全。然而，自2022年下半年新一届政府上台后，矿区的安全形势显著恶化。执法和警力不足导致当地非法采矿事件大幅增加。虽然矿山生产经营受到一定影响，但在现场团队努力之下，大陆黄金仍在2023年产金8.3吨，并且2024年截至三季度已生产黄金7.5吨，完成全年8.6吨产量计划的87%。大陆黄金持续向哥伦比亚国防部及国家和地方军警通报矿区情况，积极寻求协助，并通过媒体舆论发声，谴责非法采矿行为。”（每经）
2024-11-14 15:16:51,【被掠夺3吨黄金？紫金矿业：武里蒂卡金矿安全形势显著恶化，谴责非法采矿行为】近日，有媒体报道称，紫金矿业在哥伦比亚的一金矿遭到掠夺，损失超过3吨黄金。11月14日下午，记者联系了紫金矿业核实该消息。紫金矿业方面回应记者称：“紫金及其子公司大陆黄金长期以来一直专注于维持武里蒂卡金矿的安全。在2020年3月被紫金收购后，大陆黄金与哥伦比亚政府签署了安全保卫协议，以保障矿山及其周边区域的安全。然而，自2022年下半年新一届政府上台后，矿区的安全形势显著恶化。执法和警力不足导致当地非法采矿事件大幅增加。虽然矿山生产经营受到一定影响，但在现场团队努力之下，大陆黄金仍在2023年产金8.3吨，并且2024年截至三季度已生产黄金7.5吨，完成全年8.6吨产量计划的87%。大陆黄金持续向哥伦比亚国防部及国家和地方军警通报矿区情况，积极寻求协助，并通过媒体舆论发声，谴责非法采矿行为。”（每经）
2024-11-14 16:01:37,【3.2吨黄金遭掠夺？紫金矿业回应】11月14日，有消息称，紫金矿业位于哥伦比亚的金矿遭贩毒集团掠夺，损失约3.2吨黄金，总价值约2亿美元。对此，紫金矿业回应记者称，公司位于哥伦比亚的金矿确实长期遭到不法分子的掠夺。网上流传的巨额损失是多年累积的结果，并非近期的损失，具体的金额目前还没有一个准确的口径。掠夺行为主要发生在哥伦比亚金矿外围，公司经营没有受到影响，采矿指标也没有受到影响，采矿任务正常推进。“公司希望通过合法途径，改善当地的营商环境。”紫金矿业相关负责人告诉记者。（中证金牛座）
2024-11-14 16:01:40,【2025年货币政策可操作空间大，降准降息幅度或超过今年！A50ETF华宝（159596）或迎来布局好时点】11月14日，三大指数集体重挫，A50ETF华宝（159596）跌1.47%，成交额2.5亿元。十大重仓股涨跌互现。上涨方面，招商银行领涨，美的集团、长江电力跟涨；下跌方面，宁德时代、紫金矿业领跌。开源证券表示，2025年大概率宽财政宽货币。常规货币政策可操作空间较大，降准降息幅度可能超过2024年，对地产、资本市场的结构性支持有望加深。财政赤字率或提高至4%-5%，专项债、超长期特别国债扩容扩围，财政资金投向进一步向消费、民生和地产倾斜；安排一次性大规模化债额度。广义财政赤字率有望显著增长至9%-10%。
2024-11-14 19:40:56,【紫金矿业发布关于外媒就哥伦比亚武里蒂卡金矿报道的情况说明】11月14日晚，紫金矿业公告，公司于今日关注到国内部分媒体和自媒体平台转译外媒有关公司控股的Continental Gold Inc.（下称“大陆黄金”）旗下武里蒂卡金矿遭受非法采矿情况的相关报道，现就有关事宜说明如下： 武里蒂卡金矿周边长期存在非法采矿活动。2020年3月公司完成收购后，大陆黄金即与哥伦比亚政府有关部门签署了安全保卫协议，以保障矿山安全。2022年下半年以来，由于现场执法和警力不足，非法采矿事件大幅增加。 在此期间，大陆黄金持续向哥伦比亚国防部及国家和地方军警通报矿区情况，积极寻求协助，并通过各种渠道谴责非法采矿行为；同时，针对哥伦比亚政府未能根据其国际条约义务为项目提供全面的安全保护事宜，向世界银行国际投资争端解决中心（ICSID）提出了仲裁请求。 由于历史原因以及现场条件制约，武里蒂卡金矿被非法采矿组织控制和盗采了浅部部分高品位矿体，给大陆黄金带来了一定的损失，损失的资源确切数量尚需核实。公司及大陆黄金坚持与非法采矿活动作斗争，在当地军警、安保人员及项目员工的共同努力之下，矿山虽然受到非法采矿的影响，但安全仍然处于可控状态，黄金产量持续上升。经统计，大陆黄金2021-2023年产金分别为6.1吨、7.7吨、8.3吨，2024年截至三季度末已产金7.5吨，完成全年8.6吨产量计划的87%，在目前高金价背景下，企业生产取得了良好的经营业绩。
2024-11-14 19:46:32,【紫金矿业发布关于外媒就哥伦比亚武里蒂卡金矿报道的情况说明】11月14日晚，紫金矿业公告，公司于今日关注到国内部分媒体和自媒体平台转译外媒有关公司控股的Continental Gold Inc.（下称“大陆黄金”）旗下武里蒂卡金矿遭受非法采矿情况的相关报道，现就有关事宜说明如下： 武里蒂卡金矿周边长期存在非法采矿活动。2020年3月公司完成收购后，大陆黄金即与哥伦比亚政府有关部门签署了安全保卫协议，以保障矿山安全。2022年下半年以来，由于现场执法和警力不足，非法采矿事件大幅增加。 在此期间，大陆黄金持续向哥伦比亚国防部及国家和地方军警通报矿区情况，积极寻求协助，并通过各种渠道谴责非法采矿行为；同时，针对哥伦比亚政府未能根据其国际条约义务为项目提供全面的安全保护事宜，向世界银行国际投资争端解决中心（ICSID）提出了仲裁请求。 由于历史原因以及现场条件制约，武里蒂卡金矿被非法采矿组织控制和盗采了浅部部分高品位矿体，给大陆黄金带来了一定的损失，损失的资源确切数量尚需核实。公司及大陆黄金坚持与非法采矿活动作斗争，在当地军警、安保人员及项目员工的共同努力之下，矿山虽然受到非法采矿的影响，但安全仍然处于可控状态，黄金产量持续上升。经统计，大陆黄金2021-2023年产金分别为6.1吨、7.7吨、8.3吨，2024年截至三季度末已产金7.5吨，完成全年8.6吨产量计划的87%，在目前高金价背景下，企业生产取得了良好的经营业绩。
2024-11-15 16:34:16,【剑指核“新”资产！A50ETF华宝（159596）成交额超1.4亿元】11月15日，三大指数集体调整，A50ETF华宝（159596）跌1.75%，成交额1.46亿元。十大重仓股涨跌互现。上涨方面，紫金矿业领涨；下跌方面，中信证券领跌。国元证券表示，上市公司提质增效，核心资产长期向好。《上市公司监管指引第10号——市值管理》，要求重点指数成份股公司制定市值管理制度，长期破净公司披露估值提升计划，以提升上市公司质量和投资回报水平。同时，货币政策和财政政策双双发力，支持实体经济和资本市场健康发展。在此背景下，A股核心资产有望迎来资产负债表修复和投资者预期重构，长期价值凸显。
2024-11-15 16:48:30,【机构称当前A股处于历史上较为活跃状态，沪深300ETF南方（159925）配置价值备受关注】11月15日，沪深300ETF南方（159925）收盘跌1.58%，成交额1.23亿元。成份股涨跌互现，上涨方面，紫金矿业领涨；下跌方面，宁德时代领跌。中金公司指出，展望后市，当前A股处于历史上较为活跃状态，新增投资者以及融资盘是近期主要增量资金，而从数据推断存量机构投资者在此前上涨普遍并未来得及大幅提升仓位，因此市场从资金面角度可能有较好的承接力量，有望支持市场震荡走高。业内人士表示，A股市场在9月中下旬形成了市场拐点，在近期则形成了内需产业链的业绩拐点，这有利于A股市场的中长期行情的演绎。投资者可借道沪深300ETF南方（159925）一键布局核心资产。
2024-11-15 17:10:55,11月12日，贝莱德在紫金矿业H股的多头头寸从6.49%增加到7.11%。
2024-11-17 19:44:31,【紫金矿业：回购注销2020年A股限制性股票激励计划部份激励对象A股限制性股票】紫金矿业(02899)发布公告，根据公司《2020年限制性股票激励计划(草案修订稿)》的规定，公司A股限制性股票激励对象中有10名激励对象因离职不再符合激励对象条件，根据公司2020年第三次临时股东大会、2020年第三次A股类别股东大会、2020年第三次H股类别股东大会的授权，公司董事会决定对上述10名激励对象合计持有的34.56万股已获授但尚未解除限售的A股限制性股票进行回购注销。基于公司2023年年度利润分派方案(每股派发现金红利含税人民币0.2元)和2024年半年度利润分派方案(每股派发现金红利含税人民币0.1元)的实施情况，根据《激励计划》规定，本次A股限制性股票回购价格由人民币4.38元/A股调整为人民币4.08元/A股。
2024-11-17 23:23:27,【超260只基金复权单位净值创新高】虽然本周基金整体表现不佳，但在指数冲高的过程中，部分基金复权单位净值仍创出历史新高。据数据宝统计，本周共有超260只基金（不含年内新成立的基金）复权单位净值创出历史新高（以下简称“创新高基金”），其中有28只基金最新规模超10亿元。华商甄选回报A、嘉实上证科创板芯片ETF两只基金规模超90亿元。华商甄选回报A前10大重仓股包括紫金矿业、中国宏桥（H股）、洛阳钼业（H股）、腾讯控股（H股）等。嘉实上证科创板芯片ETF则重仓海光信息、中芯国际、中微公司等半导体个股。值得注意上，除嘉实上证科创板芯片ETF外，本周复权单位净值创新高的基金中，有多只是科技或芯片主题基金，包括银华集成电路A、德邦半导体产业A、嘉实中证半导体增强A等。据数据宝统计，规模超1亿元且与芯片或数字经济相关的科技主题基金，本周有超20只复权单位净值创新高。
2024-11-17 23:23:32,【超260只基金复权单位净值创新高】虽然本周基金整体表现不佳，但在指数冲高的过程中，部分基金复权单位净值仍创出历史新高。据数据宝统计，本周共有超260只基金（不含年内新成立的基金）复权单位净值创出历史新高（以下简称“创新高基金”），其中有28只基金最新规模超10亿元。华商甄选回报A、嘉实上证科创板芯片ETF两只基金规模超90亿元。华商甄选回报A前10大重仓股包括紫金矿业、中国宏桥（H股）、洛阳钼业（H股）、腾讯控股（H股）等。嘉实上证科创板芯片ETF则重仓海光信息、中芯国际、中微公司等半导体个股。值得注意上，除嘉实上证科创板芯片ETF外，本周复权单位净值创新高的基金中，有多只是科技或芯片主题基金，包括银华集成电路A、德邦半导体产业A、嘉实中证半导体增强A等。据数据宝统计，规模超1亿元且与芯片或数字经济相关的科技主题基金，本周有超20只复权单位净值创新高。
2024-11-18 16:09:47,【大盘核心风格有望回归，把握A50ETF华宝（159596）低位配置机遇】11月18日，A股三大指数集体下跌，A50ETF华宝（159596）跌0.45%，成交额2.23亿元。十大重仓股涨跌互现。上涨方面，长江电力领涨，紫金矿业、招商银行跟涨；下跌方面，美的集团、中信证券领跌。展望后市，招商证券分析称，在前期中小风格占优之后，随着中小风格补涨到位，中小风格继续进一步占优的概率降低，四季度进入业绩修正和年底估值切换的阶段、ETF目前已经逐渐深入人心，大盘、质量风格有望在最后两个月重新回归。
2024-11-18 16:09:50,【大盘核心风格有望回归，把握A50ETF华宝（159596）低位配置机遇】11月18日，A股三大指数集体下跌，A50ETF华宝（159596）跌0.45%，成交额2.23亿元。十大重仓股涨跌互现。上涨方面，长江电力领涨，紫金矿业、招商银行跟涨；下跌方面，美的集团、中信证券领跌。展望后市，招商证券分析称，在前期中小风格占优之后，随着中小风格补涨到位，中小风格继续进一步占优的概率降低，四季度进入业绩修正和年底估值切换的阶段、ETF目前已经逐渐深入人心，大盘、质量风格有望在最后两个月重新回归。
2024-11-19 15:28:52,【市值管理铺就慢牛之路，沪深300ETF南方（159925）投资价值备受关注】11月19日，沪深300ETF南方（159925）收盘涨0.61%，成交额1.12亿元。成份股涨跌互现，上涨方面，紫金矿业领涨，宁德时代、美的集团跟涨；下跌方面，贵州茅台领跌。消息面，近日，证监会发布《上市公司监管指引第10号——市值管理》，其中明确对主要指数成份股进行指引，引导市场长期价值投资。随着政策落地，低估值破净股有望迎来估值提升，沪深300有望充分受益。此外，当前A股估值性价比仍然较高，沪深300指数聚焦大盘蓝筹，锁定A股核心资产，盈利成长能力突出，是海内外资金配置A股的优选标的。业内机构表示，中国股市、中国经济正逐步进入良性循环。同时，各类稳增长政策措施仍在密集加码，不断验证这一次的政策变化是一场持续的“春风”。面对阶段性震荡波动，建议保持多头思维、积极应对。
2024-11-19 15:28:55,【市值管理铺就慢牛之路，沪深300ETF南方（159925）投资价值备受关注】11月19日，沪深300ETF南方（159925）收盘涨0.61%，成交额1.12亿元。成份股涨跌互现，上涨方面，紫金矿业领涨，宁德时代、美的集团跟涨；下跌方面，贵州茅台领跌。消息面，近日，证监会发布《上市公司监管指引第10号——市值管理》，其中明确对主要指数成份股进行指引，引导市场长期价值投资。随着政策落地，低估值破净股有望迎来估值提升，沪深300有望充分受益。此外，当前A股估值性价比仍然较高，沪深300指数聚焦大盘蓝筹，锁定A股核心资产，盈利成长能力突出，是海内外资金配置A股的优选标的。业内机构表示，中国股市、中国经济正逐步进入良性循环。同时，各类稳增长政策措施仍在密集加码，不断验证这一次的政策变化是一场持续的“春风”。面对阶段性震荡波动，建议保持多头思维、积极应对。
2024-11-19 16:18:57,【备受青睐！A50ETF华宝（159596）单日成交额超1.5亿元】11月19日，指数午后探底回升，A50ETF华宝（159596）涨0.45%，成交额1.5亿元。十大重仓股涨跌互现。上涨方面，紫金矿业领涨，宁德时代、中信证券等跟涨；下跌方面，贵州茅台、招商银行领跌。兴业证券认为，2024年9月24日以来，多场重磅新闻发布会密集召开，各项政策宽松措施密集加码。逆周期政策的持续强化，为经济预期好转和动能恢复提供支撑，9月多数经济指标已呈现改善信号，利好龙头股标的。
2024-11-19 16:18:59,【备受青睐！A50ETF华宝（159596）单日成交额超1.5亿元】11月19日，指数午后探底回升，A50ETF华宝（159596）涨0.45%，成交额1.5亿元。十大重仓股涨跌互现。上涨方面，紫金矿业领涨，宁德时代、中信证券等跟涨；下跌方面，贵州茅台、招商银行领跌。兴业证券认为，2024年9月24日以来，多场重磅新闻发布会密集召开，各项政策宽松措施密集加码。逆周期政策的持续强化，为经济预期好转和动能恢复提供支撑，9月多数经济指标已呈现改善信号，利好龙头股标的。
2024-11-20 11:59:04,【偏蓝筹风格指数有望获得正面支撑，A50ETF华宝（159596）午盘涨0.36%，恒瑞医药涨超6%】11月20日，市场早间震荡反弹，三大股指小幅上涨，A50ETF华宝（159596）涨0.36%，成交额5782万元。十大重仓股涨跌互现。上涨方面，恒瑞医药领涨超6%，中信证券、长江电力等跟涨；下跌方面，紫金矿业、宁德时代领跌。从行业和风格配置角度考虑，招商证券判断，随着中小盘个股补涨到位，交投占比出现较高的情况，后续中小盘风格继续进一步占优的概率降低，并且四季度A股市场进入业绩修正和年底估值切换的阶段，偏蓝筹风格的指数有望获得更加正面的支撑。
2024-11-20 15:26:08,【“坐看云起”时刻已至，机构关注三条主线，可借道沪深300ETF南方（159925）一键把握】11月20日，沪深300ETF南方（159925）收盘涨0.15%，成交额7406.80万元。成份股涨跌互现，上涨方面，长江电力领涨，五粮液跟涨；下跌方面，紫金矿业领跌，招商银行跟跌。浙商证券指出，2021年以来，经过3年调整，A股市场调整时间或较为充分。2024年2月和9月上证指数形成“W底”结构，进一步夯实市场底部基础。“924”以来，利好政策密集出台资金流入，情绪提升，展望2025年，“坐看云起”时刻已至。风格方向，大小盘或均衡，成长有望相对占优，周期风格预期同样有不俗表现。行业方面，基于3D行业年度策略打分，“新半军”和顺周期相对靠前。主题投资方面，关注并购重组、华为产业链和化债“三条主线”。投资者可借道沪深300ETF南方（159925）把握整体市场机遇。
2024-11-20 16:03:17,【外资机构发声看好A股市场，A50ETF华宝（159596）单日成交额近2亿元】11月20日，沪指低开高走收涨0.66%，A50ETF华宝（159596）涨0.27%，成交额1.8亿元。十大重仓股涨跌互现。上涨方面，恒瑞医药领涨超6%，中信证券、长江电力等跟涨；下跌方面，紫金矿业、招商银行领跌。消息面上，在高盛2025中国宏观经济展望及资本市场动态媒体交流圆桌会上，高盛继续给予A股市场“高配”的建议。海通证券表示，年初来新“国九条”等资本市场支持政策持续落地，924来宏观政策明确转向，市场信心明显提振，情绪快速修复。展望25年，居民及长线机构配置力量将推动资金面改善，增量政策落地推动宏微观基本面改善，A股延续上行趋势。
2024-11-20 16:03:24,【外资机构发声看好A股市场，A50ETF华宝（159596）单日成交额近2亿元】11月20日，沪指低开高走收涨0.66%，A50ETF华宝（159596）涨0.27%，成交额1.8亿元。十大重仓股涨跌互现。上涨方面，恒瑞医药领涨超6%，中信证券、长江电力等跟涨；下跌方面，紫金矿业、招商银行领跌。消息面上，在高盛2025中国宏观经济展望及资本市场动态媒体交流圆桌会上，高盛继续给予A股市场“高配”的建议。海通证券表示，年初来新“国九条”等资本市场支持政策持续落地，924来宏观政策明确转向，市场信心明显提振，情绪快速修复。展望25年，居民及长线机构配置力量将推动资金面改善，增量政策落地推动宏微观基本面改善，A股延续上行趋势。
2024-11-21 12:03:26,【ETF或将逐渐掌握A股定价权，A50ETF华宝（159596）昨日“吸金”1682万】11月21日，市场早盘窄幅震荡，三大指数小幅下跌，A50ETF华宝（159596）跌0.45%，成交额5010万元。十大重仓股涨跌互现。上涨方面，长江电力领涨，紫金矿业、宁德时代跟涨；下跌方面，比亚迪、美的集团领跌。资金流向方面，A50ETF华宝（159596）昨日获资金净流入1682万元。中航证券指出，被动管理基金受到市场青睐，ETF规模增长持续入市构成增量资金的重要来源之一，或将逐渐掌握A股市场定价权。今年以来A股波动较大，主动偏股基金规模存在一定波动，但ETF规模稳定增长。截至2024年三季度末，A股被动基金持仓规模史上首次超越主动基金，股票型ETF作为被动投资的代表之一，规模持续增长。当前股票型ETF资产净值规模已达主动偏股型基金规模的76.88%。参考发展历程时间更久、更为成熟的美股市场的经验数据，A股市场的被动管理仍有上行空间。
2024-11-21 15:30:34,【政策组合拳提振国内经济，龙头股或将优先受益，A50ETF华宝（159596）成交额超1.2亿元】11月21日，市场全天窄幅震荡，A50ETF华宝（159596）跌0.09%，成交额1.28亿元。上涨方面，紫金矿业领涨，中信证券、宁德时代跟涨；下跌方面，比亚迪、美的集团领跌。资金流向方面，A50ETF华宝（159596）昨日获资金净流入1682万元。兴业证券表示，政策组合拳提振国内经济，龙头股将优先受益。多场重磅新闻发布会密集召开，各项政策宽松措施密集加码。逆周期政策的持续强化，为经济预期好转和动能恢复提供支撑，多数经济指标已呈现改善信号。后续随着供给侧持续出清、需求侧迎来弹性，龙头的基本面优势后续有望强化。
2024-11-21 15:50:28,【高盛称2025年沪深300或涨13%，A股公司回购总量有望翻倍】11月21日，沪深300ETF南方（159925）收盘涨0.23%，成交额6729.45万元。成份股涨跌互现，上涨方面，紫金矿业领涨，宁德时代跟涨；下跌方面，比亚迪领跌，美的集团跟跌。消息面，11月20日，高盛继续给予A股市场“高配”的建议，其预计，受每股收益增长及估值因素驱动，MSCI中国指数和沪深300指数在2025年将分别上涨15%和13%。具体来看，宏观层面上，高盛首席中国经济学家闪辉表示，2024年，中国在9月下旬开始推行更强有力的宽松措施，被全球关注。2025年中国如何稳定国内消费和房地产市场等仍将是明年的宏观经济焦点话题。资金面上，政策推动的资本流动转变可能在2025年加速。在长期增长和政策前景更加明朗之前，注重绝对回报的投资者可能会继续择机交易中国股票。投资者可借道沪深300ETF南方（159925）把握整体市场机遇。
2024-11-21 15:50:32,【高盛称2025年沪深300或涨13%，A股公司回购总量有望翻倍】11月21日，沪深300ETF南方（159925）收盘涨0.23%，成交额6729.45万元。成份股涨跌互现，上涨方面，紫金矿业领涨，宁德时代跟涨；下跌方面，比亚迪领跌，美的集团跟跌。消息面，11月20日，高盛继续给予A股市场“高配”的建议，其预计，受每股收益增长及估值因素驱动，MSCI中国指数和沪深300指数在2025年将分别上涨15%和13%。具体来看，宏观层面上，高盛首席中国经济学家闪辉表示，2024年，中国在9月下旬开始推行更强有力的宽松措施，被全球关注。2025年中国如何稳定国内消费和房地产市场等仍将是明年的宏观经济焦点话题。资金面上，政策推动的资本流动转变可能在2025年加速。在长期增长和政策前景更加明朗之前，注重绝对回报的投资者可能会继续择机交易中国股票。投资者可借道沪深300ETF南方（159925）把握整体市场机遇。
2024-11-22 15:14:28,【紫金矿业在福建成立黄金珠宝公司】天眼查App显示，近日，紫金矿业集团黄金珠宝（龙岩）有限公司成立，法定代表人为赖开辉，注册资本500万人民币，经营范围含珠宝首饰零售、金银制品销售、有色金属合金销售、金属矿石销售等。股东信息显示，该公司由紫金矿业（601899）旗下紫金矿业集团黄金珠宝有限公司全资持股。
2024-11-25 15:54:56,【大盘领域市值管理将成为重要突破口，A50ETF华宝（159596）成交额超1.4亿元】11月25日，三大指数延续调整，A50ETF华宝（159596）跌0.73%，成交额1.45亿元。成份股方面，十大重仓股涨跌互现。上涨方面，宁德时代领涨，比亚迪跟涨；下跌方面，中信证券、紫金矿业领跌。国投证券表示，最新公布的10月财政收支数据在定价层面体现出积极信号，可以对市场震荡下沿形成有效支撑。结构上，我们认为特朗普上台之后，围绕内需消费+地产的内需刺激定价需要留待国内后续增量政策做进一步确认，高股息底仓配置作用并未消失，大盘领域市值管理将成为重要突破口。
2024-11-27 20:45:26,【紫金矿业今日大宗交易成交418.27万股，成交额6558.46万元】紫金矿业11月27日大宗交易成交418.27万股，成交额6558.46万元，占当日总成交额的3.69%，成交价15.68元，较市场收盘价15.68元持平。
2024-12-01 12:31:28,【国盛证券：降息预期偏慢金价承压 未来持续看好黄金作为抗通胀品种以及美元资产替代角色的向上弹性】国盛证券研报称，核心通胀韧性叠加就业市场回温，降息预期偏慢金价周内承压。周内美国10 月核心 PCE 物价指数年率符合预期录得 2.8%（前值 2.7%，预期值 2.8%），美国至 11 月 23 日当周初请失业金人数不及预期录得 21.3 万人（前值 21.5 万人，预期值 21.6 万人）；整体看，美经济软着陆通胀持续拓宽，通胀韧性与就业市场周内超预期数据或降低美联储在短期继续降息的紧迫性，从而促使市场对金价的情绪偏空，金价交易的核心预期已经逐步从交易美国大选落地转向交易“二次通胀”预期。地缘上看，乌克兰方面称俄罗斯近期对能源基础设施的攻击造成了严重打击，并使用了集束弹药；此外乌克兰方面还呼吁合作伙伴加快军事援助，表示“接收新装备比征召更多兵员更为重要”，局势未见明显降温，避险溢价也为金价提供部分支撑。未来我们持续看好黄金作为抗通胀品种以及美元资产替代角色的向上弹性。建议关注：紫金矿业、山东黄金、赤峰黄金、银泰黄金、招金矿业等。
2024-12-01 12:51:13,【国盛证券：短期阶段性供需宽松制约铝价，国内供给刚性凸显铝价向上弹性】国盛证券研报称，后市看，需求预计较为冷清，供应预计保持高位，成本支撑虽在但支撑力度不足，短期看铝价震荡偏弱。建议关注：洛阳钼业、明泰铝业、紫金矿业、神火股份、金诚信、中国有色矿业、南山铝业、索通发展、中国铝业、云铝股份、天山铝业、中国宏桥等。
2024-12-01 12:51:16,【国盛证券：短期阶段性供需宽松制约铝价，国内供给刚性凸显铝价向上弹性】国盛证券研报称，后市看，需求预计较为冷清，供应预计保持高位，成本支撑虽在但支撑力度不足，短期看铝价震荡偏弱。建议关注：洛阳钼业、明泰铝业、紫金矿业、神火股份、金诚信、中国有色矿业、南山铝业、索通发展、中国铝业、云铝股份、天山铝业、中国宏桥等。
2024-12-01 21:25:29,天风证券恢复跟踪紫金矿业A股，评级买进。
2024-12-01 21:25:32,天风证券恢复跟踪紫金矿业A股，评级买进。
2024-12-02 16:43:54,【资金共振推动跨年行情，关注新质生产力及两重两新，可借道沪深300ETF南方（159925）一键布局】12月2日，沪深300ETF南方（159925）收盘涨0.69%，成交额8063.03万元。成份股涨跌互现，上涨方面，比亚迪领涨，中国平安跟涨；下跌方面，紫金矿业领跌，美的集团跟跌。中信证券表示，展望12月，预计中央经济工作会议将再次提振机构资金信心；同时，预计四季度经济数据稳中回升，地产领域价格信号局部好转；此外，外部的负面预期冲击已阶段性消化，人民币有望企稳。因此，机构资金、活跃资金和散户资金有望在12月形成共振，推动市场的跨年行情。中信建投证券表示，配置行业方面，可重点关注非银金融、地产链、消费电子、机械、建筑、建材、钢铁、社会服务等。主题方面，可重点关注新质生产力，两重两新，供给侧优化，央国企市值管理等。投资者可借道沪深300ETF南方（159925）一键布局核心资产。
2024-12-03 18:03:51,【紫金矿业：完成收购La Arena项目100%权益】 紫金矿业公告，公司通过全资子公司金誊矿业完成对泛美白银旗下秘鲁La Arena金矿及二期项目100%权益的收购交割。La Arena金矿目前在产，年产金约3吨，剩余服务年限为3年。二期项目计划采取露天开采及浮选工艺，若按3300万吨/年采选规模设计，预计达产后年产铜约10万吨，产金约3.8吨。公司认为该项目位于成矿带，具有较好的找矿增储潜力，并且基础设施完善，预期经济效益显著。
2024-12-04 11:53:49,【短期波动不改中长期向上趋势，代表核心优质资产的A50ETF华宝（159596）自上市以来持续受资金追捧】12月4日，沪指早间窄幅震荡，A50ETF华宝（159596）微跌0.18%，成交额6798万元。十大重仓股涨跌互现，上涨方面，美团集团领涨，紫金矿业等跟涨；下跌方面，宁德时代、中国平安领跌。资金流向方面，A50ETF华宝（159596）昨日获资金净流入824万元。有券商表示，尽管市场短期有所波动，但中长期向上的趋势没有发生改变。当前，市场预期主要受政策、增量资金、外部风险等因素的影响，若未来政策加力出台、增量资金超预期流入以及市场对中美关系走向的担忧缓解，或将推动市场预期进一步改善，A股市场有望重拾升势。
2024-12-04 12:10:42,【机构称“波折期”正在过去，A股有望迎来“岁末年初行情”，沪深300ETF南方（159925）半日成交额超3600万元】12月4日，截止午盘，沪深300ETF南方（159925）跌0.18%，成交额3658.06万元。成份股涨跌互现，上涨方面，美的集团领涨，紫金矿业跟涨；下跌方面，宁德时代领跌，中国平安跟跌。中金公司表示，复盘近15年来市场岁末年初表现，其间超半数时间市场出现上涨，其中明显上涨阶段一般伴随投资者政策预期改善、基本面预期提振以及流动性支撑。市场整体层面，2010年以来A股市场超半数时间出现“岁末年初行情”，其间万得全A胜率57%，沪深300胜率为64%相对更高。近两月结合外部扰动因素持续强化，A股及港股市场均出现一定回调，但A股市场则在资金面支撑下表现得相对具有韧性且近期逐步回暖。当前时点我们认为A股持续近两个月的“波折期”可能正在过去，临近岁末政策重要窗口期，积极因素有望助力A股迎来“岁末年初行情”，可以持续关注沪深300ETF南方（159925）的布局机会。
2024-12-04 14:02:25,【紫金矿业在甘肃成立黄金冶炼公司 注册资本2亿元】天眼查App显示，近日，陇南紫金黄金冶炼有限公司成立，法定代表人为樊军怀，注册资本2亿元人民币，经营范围含贵金属冶炼、金银制品销售、常用有色金属冶炼、货物进出口、金属矿石销售、再生资源加工等。股东信息显示，该公司由紫金矿业（601899）旗下陇南紫金矿业有限公司全资持股。
2024-12-09 12:06:55,【跨年行情进行中！市场或继续震荡上行，沪深300ETF南方（159925）半日成交额超7600万】12月9日，指数临近午盘跳水，截止午盘，沪深300ETF南方（159925）跌0.63%，成交额7633万元。成份股方面，十大重仓股涨跌互现。紫金矿业领涨，兴业银行、美的集团等个股纷纷跟涨。中信建投证券研报认为，从配置季节性和市场特征看，岁末年初新一轮增量资金开始流入A股市场，跨年行情资金基础得到强化。近期货币财政政策继续积极表态，经济预期有望边际改善，整体而言我们之前提出的跨年行情正在进行，预计市场将继续呈现震荡上行特征。
2024-12-09 16:27:15,【盘后大利好！政策再次提振市场信心，把握A50ETF华宝（159596）低位配置机遇】12月9日，指数午后持续调整，沪指险守3400点，A50ETF华宝（159596）收平，成交额1.41亿元。成份股方面，十大重仓股涨多跌少。紫金矿业领涨，长江电力、宁德时代等个股纷纷跟涨。消息面上，据新华社报道，中共中央政治局12月9日召开会议，分析研究2025年经济工作。会议指出要进一步全面深化改革，扩大高水平对外开放，建设现代化产业体系，更好统筹发展和安全，实施更加积极有为的宏观政策，扩大国内需求，推动科技创新和产业创新融合发展，稳住楼市股市，防范化解重点领域风险和外部冲击，稳定预期、激发活力，推动经济持续回升向好，不断提高人民生活水平，保持社会和谐稳定，高质量完成“十四五”规划目标任务，为实现“十五五”良好开局打牢基础。
